geoid_o,geoid_d,blocked
6059,6035,False
6059,6037,False
6059,6039,False
6059,6041,False
6059,6043,False
6059,6045,True
6059,6047,False
6059,6049,False
6059,6051,False
6059,6053,False
6059,6055,False
6059,6057,False
6059,6059,False
6059,6061,False
6059,6063,False
6059,6065,False
6059,6067,False
6059,6069,False
6059,6071,False
6059,6073,False
6059,6077,False
6059,6079,False
6059,6081,False
6059,6083,False
6059,6085,False
6059,6087,False
6059,6089,False
6059,6091,False
6059,6093,False
6059,6095,False
6059,6097,False
6059,6099,False
6059,6101,False
6059,6103,False
6059,6105,False
6059,6107,False
6059,6109,False
6059,6111,False
6059,6113,False
6059,6115,False
6061,6001,False
6061,6003,False
6061,6005,False
6061,6007,False
6061,6009,False
6061,6011,False
6061,6013,False
6061,6015,False
6061,6017,False
6061,6019,False
6061,6021,False
6061,6023,False
6061,6025,False
6061,6027,False
6061,6029,False
6061,6031,False
6061,6033,False
6061,6035,False
6061,6037,False
6061,6039,False
6061,6041,False
6061,6043,False
6061,6045,False
6061,6047,False
6061,6049,False
6061,6051,False
6061,6053,False
6061,6055,False
6061,6057,False
6061,6059,False
6061,6061,False
6061,6063,False
6061,6065,False
6061,6067,False
6061,6069,False
6061,6071,False
6061,6073,False
6061,6077,False
6061,6079,False
6061,6081,False
6061,6083,False
6061,6085,False
6061,6087,False
6061,6089,False
6061,6091,False
6061,6093,False
6061,6095,False
6061,6097,False
6061,6099,False
6061,6101,False
6061,6103,False
6061,6105,False
6061,6107,False
6061,6109,False
6061,6111,False
6061,6113,False
6061,6115,False
6063,6001,False
6063,6007,False
6063,6009,False
6063,6011,False
6063,6013,False
6063,6017,False
6063,6019,False
6063,6021,False
6063,6023,False
6063,6025,False
6063,6027,False
6063,6029,False
6063,6033,False
6063,6035,False
6063,6037,False
6063,6039,False
6063,6041,False
6063,6045,False
6063,6047,False
6063,6049,False
6063,6051,False
6063,6053,False
6063,6055,False
6063,6057,False
6063,6059,False
6063,6061,False
6063,6063,False
6063,6065,False
6063,6067,False
6063,6069,False
6063,6071,False
6063,6073,False
6063,6077,False
6063,6079,False
6063,6081,False
6063,6083,False
6063,6085,False
6063,6087,False
6063,6089,False
6063,6091,False
6063,6093,False
6063,6095,False
6063,6097,False
6063,6099,False
6063,6101,False
6063,6103,False
6063,6105,False
6063,6107,False
6063,6109,False
6063,6111,False
6063,6113,False
6063,6115,False
6065,6001,False
6065,6003,False
6065,6005,False
6065,6007,False
6065,6009,False
6065,6011,False
6065,6013,False
6065,6015,False
6065,6017,False
6065,6019,False
6065,6021,False
6065,6023,False
6065,6025,False
6065,6027,False
6065,6029,False
6065,6031,False
6065,6033,False
6065,6035,False
6065,6037,False
6065,6039,False
6065,6041,False
6065,6043,False
6065,6045,False
6065,6047,False
6065,6049,False
6065,6051,False
6065,6053,False
6065,6055,False
6065,6057,False
6065,6059,False
6065,6061,False
6065,6063,False
6065,6065,False
6065,6067,False
6065,6069,False
6065,6071,False
6065,6073,False
6065,6077,False
6065,6079,False
6065,6081,False
6065,6083,False
6065,6085,False
6065,6087,False
6065,6089,False
6065,6091,False
6065,6093,False
6065,6095,False
6065,6097,False
6065,6099,False
6065,6101,False
6065,6103,False
6065,6105,False
6065,6107,False
6065,6109,False
6065,6111,False
6065,6113,False
6065,6115,False
6067,6001,False
6067,6003,False
6067,6005,False
6067,6007,False
6067,6009,False
6067,6011,False
6067,6013,False
6067,6015,False
6067,6017,False
6067,6019,False
6067,6021,False
6067,6023,False
6067,6025,False
6067,6027,False
6067,6029,False
6067,6031,False
6067,6033,False
6067,6035,False
6067,6037,False
6067,6039,False
6067,6041,False
6067,6043,False
6067,6045,False
6067,6047,False
6067,6049,False
6067,6051,False
6067,6053,False
6067,6055,False
6067,6057,False
6067,6059,False
6067,6061,False
6067,6063,False
6067,6065,False
6067,6067,False
6067,6069,False
6067,6071,False
6067,6073,False
6067,6077,False
6067,6079,False
6067,6081,False
6067,6083,False
6067,6085,False
6067,6087,False
6067,6089,False
6067,6091,False
6067,6093,False
6067,6095,False
6067,6097,False
6067,6099,False
6067,6101,False
6067,6103,False
6067,6105,False
6067,6107,False
6067,6109,False
6067,6111,False
6067,6113,False
6067,6115,False
6069,6001,False
6069,6003,False
6069,6005,False
6069,6007,False
6069,6009,False
6069,6011,False
6069,6013,False
6069,6015,False
6069,6017,False
6069,6019,False
6069,6021,False
6069,6023,False
6069,6025,False
6069,6029,False
6069,6031,False
6069,6033,False
6069,6035,False
6069,6037,False
6069,6039,False
6069,6041,False
6069,6043,False
6069,6045,True
6069,6047,False
6069,6053,False
6069,6055,False
6069,6057,False
6069,6059,False
6069,6061,False
6069,6063,False
6069,6065,False
6069,6067,False
6069,6069,False
6069,6071,False
6069,6073,False
6069,6077,False
6069,6079,False
6069,6081,False
6069,6083,False
6069,6085,False
6069,6087,False
6069,6089,False
6069,6093,False
6069,6095,False
6069,6097,False
6069,6099,False
6069,6101,False
6069,6103,False
6069,6105,False
6069,6107,False
6069,6109,False
6069,6111,False
6069,6113,False
6069,6115,False
6071,6001,False
6071,6003,False
6071,6005,False
6071,6007,False
6071,6009,False
6071,6011,False
6071,6013,False
6071,6015,False
6071,6017,False
6071,6019,False
6071,6021,False
6071,6023,False
6071,6025,False
6071,6027,False
6071,6029,False
6071,6031,False
6071,6033,False
6071,6035,False
6071,6037,False
6071,6039,False
6071,6041,False
6071,6043,False
6071,6045,False
6071,6047,False
6071,6049,False
6071,6051,False
6071,6053,False
6071,6055,False
6071,6057,False
6071,6059,False
6071,6061,False
6071,6063,False
6071,6065,False
6071,6067,False
6071,6069,False
6071,6071,False
6071,6073,False
6071,6077,False
6071,6079,False
6071,6081,False
6071,6083,False
6071,6085,False
6071,6087,False
6071,6089,False
6071,6093,False
6071,6095,False
6071,6097,False
6071,6099,False
6071,6101,False
6071,6103,False
6071,6105,False
6071,6107,False
6071,6109,False
6071,6111,False
6071,6113,False
6071,6115,False
6073,6001,False
6073,6003,False
6073,6005,False
6073,6007,False
6073,6009,False
6073,6011,False
6073,6013,False
6073,6015,False
6073,6017,False
6073,6019,False
6073,6021,False
6073,6023,False
6073,6025,False
6073,6027,False
6073,6029,False
6073,6031,False
6073,6033,False
6073,6035,False
6073,6037,False
6073,6039,False
6073,6041,False
6073,6043,False
6073,6045,True
6073,6047,False
6073,6049,False
6073,6051,False
6073,6053,False
6073,6055,False
6073,6057,False
6073,6059,False
6073,6061,False
6073,6063,False
6073,6065,False
6073,6067,False
6073,6069,False
6073,6071,False
6073,6073,False
6073,6077,False
6073,6079,False
6073,6081,False
6073,6083,False
6073,6085,False
6073,6087,False
6073,6089,False
6073,6093,False
6073,6095,False
6073,6097,False
6073,6099,False
6073,6101,False
6073,6103,False
6073,6105,False
6073,6107,False
6073,6109,False
6073,6111,False
6073,6113,False
6073,6115,False
6077,6001,False
6077,6003,False
6077,6005,False
6077,6007,False
6077,6009,False
6077,6011,False
6077,6013,False
6077,6015,False
6077,6017,False
6077,6019,False
6077,6021,False
6077,6023,False
6077,6025,False
6077,6027,False
6077,6029,False
6077,6031,False
6077,6033,False
6077,6035,False
6077,6037,False
6077,6039,False
6077,6041,False
6077,6043,False
6077,6045,False
6077,6047,False
6077,6049,False
6077,6051,False
6077,6053,False
6077,6055,False
6077,6057,False
6077,6059,False
6077,6061,False
6077,6063,False
6077,6065,False
6077,6067,False
6077,6069,False
6077,6071,False
6077,6073,False
6077,6077,False
6077,6079,False
6077,6081,False
6077,6083,False
6077,6085,False
6077,6087,False
6077,6089,False
6077,6091,False
6077,6093,False
6077,6095,False
6077,6097,False
6077,6099,False
6077,6101,False
6077,6103,False
6077,6105,False
6077,6107,False
6077,6109,False
6077,6111,False
6077,6113,False
6077,6115,False
6079,6001,False
6079,6003,False
6079,6005,False
6079,6007,False
6079,6009,False
6079,6011,False
6079,6013,False
6079,6015,False
6079,6017,False
6079,6019,False
6079,6021,False
6079,6023,False
6079,6025,False
6079,6027,False
6079,6029,False
6079,6031,False
6079,6033,False
6079,6037,False
6079,6039,False
6079,6041,False
6079,6043,False
6079,6045,False
6079,6047,False
6079,6051,False
6079,6053,False
6079,6055,False
6079,6057,False
6079,6059,False
6079,6061,False
6079,6063,False
6079,6065,False
6079,6067,False
6079,6069,False
6079,6071,False
6079,6073,False
6079,6077,False
6079,6079,False
6079,6081,False
6079,6083,False
6079,6085,False
6079,6087,False
6079,6089,False
6079,6093,False
6079,6095,False
6079,6097,False
6079,6099,False
6079,6101,False
6079,6103,False
6079,6107,False
6079,6109,False
6079,6111,False
6079,6113,False
6079,6115,False
6081,6001,False
6081,6003,False
6081,6005,False
6081,6007,False
6081,6009,False
6081,6011,False
6081,6013,False
6081,6015,True
6081,6017,False
6081,6019,False
6081,6021,False
6081,6023,False
6081,6025,False
6081,6027,False
6081,6029,False
6081,6031,False
6081,6033,False
6081,6035,False
6081,6037,False
6081,6039,False
6081,6041,False
6081,6043,False
6081,6045,False
6081,6047,False
6081,6049,False
6081,6051,False
6081,6053,False
6081,6055,False
6081,6057,False
6081,6059,False
6081,6061,False
6081,6063,False
6081,6065,False
6081,6067,False
6081,6069,False
6081,6071,False
6081,6073,False
6081,6077,False
6081,6079,False
6081,6081,False
6081,6083,False
6081,6085,False
6081,6087,False
6081,6089,False
6081,6091,False
6081,6093,False
6081,6095,False
6081,6097,False
6081,6099,False
6081,6101,False
6081,6103,False
6081,6105,False
6081,6107,False
6081,6109,False
6081,6111,False
6081,6113,False
6081,6115,False
6083,6001,False
6083,6005,False
6083,6007,False
6083,6011,False
6083,6013,False
6083,6015,False
6083,6017,False
6083,6019,False
6083,6021,False
6083,6023,True
6083,6025,False
6083,6027,False
6083,6029,False
6083,6031,False
6083,6033,False
6083,6037,False
6083,6039,False
6083,6041,False
6083,6043,False
6083,6045,False
6083,6047,False
6083,6051,False
6083,6053,False
6083,6055,False
6083,6057,False
6083,6059,False
6083,6061,False
6083,6065,False
6083,6067,False
6083,6069,False
6083,6071,False
6083,6073,False
6083,6077,False
6083,6079,False
6083,6081,False
6083,6083,False
6083,6085,False
6083,6087,False
6083,6089,False
6083,6091,False
6083,6093,False
6083,6095,False
6083,6097,False
6083,6099,False
6083,6101,False
6083,6103,False
6083,6107,False
6083,6109,False
6083,6111,False
6083,6113,False
6083,6115,False
6085,6001,False
6085,6003,False
6085,6005,False
6085,6007,False
6085,6009,False
6085,6011,False
6085,6013,False
6085,6015,False
6085,6017,False
6085,6019,False
6085,6021,False
6085,6023,False
6085,6025,False
6085,6027,False
6085,6029,False
6085,6031,False
6085,6033,False
6085,6035,False
6085,6037,False
6085,6039,False
6085,6041,False
6085,6043,False
6085,6045,True
6085,6047,False
6085,6049,False
6085,6051,False
6085,6053,False
6085,6055,False
6085,6057,False
6085,6059,False
6085,6061,False
6085,6063,False
6085,6065,False
6085,6067,False
6085,6069,False
6085,6071,False
6085,6073,False
6085,6077,False
6085,6079,False
6085,6081,False
6085,6083,False
6085,6085,False
6085,6087,False
6085,6089,False
6085,6091,False
6085,6093,False
6085,6095,False
6085,6097,False
6085,6099,False
6085,6101,False
6085,6103,False
6085,6105,False
6085,6107,False
6085,6109,False
6085,6111,False
6085,6113,False
6085,6115,False
6087,6001,False
6087,6003,False
6087,6005,False
6087,6007,False
6087,6009,False
6087,6011,False
6087,6013,False
6087,6017,False
6087,6019,False
6087,6021,False
6087,6023,False
6087,6025,False
6087,6027,False
6087,6029,False
6087,6031,False
6087,6033,False
6087,6035,False
6087,6037,False
6087,6039,False
6087,6041,False
6087,6043,False
6087,6045,False
6087,6047,False
6087,6049,False
6087,6051,False
6087,6053,False
6087,6055,False
6087,6057,False
6087,6059,False
6087,6061,False
6087,6063,False
6087,6065,False
6087,6067,False
6087,6069,False
6087,6071,False
6087,6073,False
6087,6077,False
6087,6079,False
6087,6081,False
6087,6083,False
6087,6085,False
6087,6087,False
6087,6089,False
6087,6091,False
6087,6093,False
6087,6095,False
6087,6097,False
6087,6099,False
6087,6101,False
6087,6103,False
6087,6105,False
6087,6107,False
6087,6109,False
6087,6111,False
6087,6113,False
6087,6115,False
6089,6001,False
6089,6005,False
6089,6007,False
6089,6009,False
6089,6011,False
6089,6013,False
6089,6015,False
6089,6017,False
6089,6019,False
6089,6021,False
6089,6023,False
6089,6025,False
6089,6027,False
6089,6029,False
6089,6031,False
6089,6033,False
6089,6035,False
6089,6037,False
6089,6039,False
6089,6041,False
6089,6043,False
6089,6045,False
6089,6047,False
6089,6049,False
6089,6051,False
6089,6053,False
6089,6055,False
6089,6057,False
6089,6059,False
6089,6061,False
6089,6063,False
6089,6065,False
6089,6067,False
6089,6069,False
6089,6071,False
6089,6073,False
6089,6077,False
6089,6079,False
6089,6081,False
6089,6083,False
6089,6085,False
6089,6087,False
6089,6089,False
6089,6091,False
6089,6093,False
6089,6095,False
6089,6097,True
6089,6099,False
6089,6101,False
6089,6103,False
6089,6105,False
6089,6107,False
6089,6109,False
6089,6111,False
6089,6113,False
6089,6115,False
6091,6001,False
6091,6007,False
6091,6013,False
6091,6017,False
6091,6029,False
6091,6035,False
6091,6037,False
6091,6041,False
6091,6045,False
6091,6057,False
6091,6059,False
6091,6061,False
6091,6063,False
6091,6065,False
6091,6067,False
6091,6071,False
6091,6077,False
6091,6081,False
6091,6085,False
6091,6089,False
6091,6091,False
6091,6095,False
6091,6097,False
6091,6099,False
6091,6101,False
6091,6103,False
6091,6113,False
6091,6115,False
6093,6001,False
6093,6003,False
6093,6005,False
6093,6007,False
6093,6009,False
6093,6011,False
6093,6013,False
6093,6015,False
6093,6017,False
6093,6019,False
6093,6021,False
6093,6023,False
6093,6025,False
6093,6027,False
6093,6029,False
6093,6031,False
6093,6033,False
6093,6035,False
6093,6037,False
6093,6039,False
6093,6041,True
6093,6043,False
6093,6045,False
6093,6047,False
6093,6049,False
6093,6051,False
6093,6053,False
6093,6055,False
6093,6057,False
6093,6059,False
6093,6061,False
6093,6063,False
6093,6065,False
6093,6067,False
6093,6069,False
6093,6071,False
6093,6073,False
6093,6077,False
6093,6079,False
6093,6081,False
6093,6083,False
6093,6085,False
6093,6087,False
6093,6089,False
6093,6091,False
6093,6093,False
6093,6095,False
6093,6097,True
6093,6099,False
6093,6101,False
6093,6103,False
6093,6105,False
6093,6107,False
6093,6109,False
6093,6111,False
6093,6113,False
6093,6115,False
6095,6001,False
6095,6003,False
6095,6005,False
6095,6007,False
6095,6009,False
6095,6011,False
6095,6013,False
6095,6015,False
6095,6017,False
6095,6019,False
6095,6021,False
6095,6023,False
6095,6025,False
6095,6027,False
6095,6029,False
6095,6031,False
6095,6033,False
6095,6035,False
6095,6037,False
6095,6039,False
6095,6041,False
6095,6043,False
6095,6045,False
6095,6047,False
6095,6049,False
6095,6051,False
6095,6053,False
6095,6055,False
6095,6057,False
6095,6059,False
6095,6061,False
6095,6063,False
6095,6065,False
6095,6067,False
6095,6069,False
6095,6071,False
6095,6073,False
6095,6077,False
6095,6079,False
6095,6081,False
6095,6083,False
6095,6085,False
6095,6087,False
6095,6089,False
6095,6091,False
6095,6093,False
6095,6095,False
6095,6097,False
6095,6099,False
6095,6101,False
6095,6103,False
6095,6105,False
6095,6107,False
6095,6109,False
6095,6111,False
6095,6113,False
6095,6115,False
6097,6001,False
6097,6003,False
6097,6005,False
6097,6007,True
6097,6009,False
6097,6011,True
6097,6013,False
6097,6015,False
6097,6017,False
6097,6019,False
6097,6021,True
6097,6023,False
6097,6025,False
6097,6027,False
6097,6029,False
6097,6031,False
6097,6033,True
6097,6035,True
6097,6037,False
6097,6039,False
6097,6041,False
6097,6043,False
6097,6045,False
6097,6047,False
6097,6049,True
6097,6051,False
6097,6053,False
6097,6055,False
6097,6057,False
6097,6059,False
6097,6061,False
6097,6063,False
6097,6065,False
6097,6067,False
6097,6069,False
6097,6071,False
6097,6073,False
6097,6077,False
6097,6079,False
6097,6081,False
6097,6083,False
6097,6085,False
6097,6087,False
6097,6089,True
6097,6091,False
6097,6093,True
6097,6095,False
6097,6097,False
6097,6099,False
6097,6101,False
6097,6103,True
6097,6105,False
6097,6107,False
6097,6109,False
6097,6111,False
6097,6113,False
6097,6115,False
6099,6001,False
6099,6003,False
6099,6005,False
6099,6007,False
6099,6009,False
6099,6011,False
6099,6013,False
6099,6015,False
6099,6017,False
6099,6019,False
6099,6021,False
6099,6023,False
6099,6025,False
6099,6027,False
6099,6029,False
6099,6031,False
6099,6033,False
6099,6035,False
6099,6037,False
6099,6039,False
6099,6041,False
6099,6043,False
6099,6045,False
6099,6047,False
6099,6049,False
6099,6051,False
6099,6053,False
6099,6055,False
6099,6057,False
6099,6059,False
6099,6061,False
6099,6063,False
6099,6065,False
6099,6067,False
6099,6069,False
6099,6071,False
6099,6073,False
6099,6077,False
6099,6079,False
6099,6081,False
6099,6083,False
6099,6085,False
6099,6087,False
6099,6089,False
6099,6091,False
6099,6093,False
6099,6095,False
6099,6097,False
6099,6099,False
6099,6101,False
6099,6103,False
6099,6105,False
6099,6107,False
6099,6109,False
6099,6111,False
6099,6113,False
6099,6115,False
6101,6001,False
6101,6003,False
6101,6005,False
6101,6007,False
6101,6009,False
6101,6011,False
6101,6013,False
6101,6015,False
6101,6017,False
6101,6019,False
6101,6021,False
6101,6023,False
6101,6025,False
6101,6027,False
6101,6029,False
6101,6031,False
6101,6033,False
6101,6035,False
6101,6037,False
6101,6039,False
6101,6041,False
6101,6043,False
6101,6045,False
6101,6047,False
6101,6049,False
6101,6051,False
6101,6053,False
6101,6055,False
6101,6057,False
6101,6059,False
6101,6061,False
6101,6063,False
6101,6065,False
6101,6067,False
6101,6069,False
6101,6071,False
6101,6073,False
6101,6077,False
6101,6079,False
6101,6081,False
6101,6083,False
6101,6085,False
6101,6087,False
6101,6089,False
6101,6091,False
6101,6093,False
6101,6095,False
6101,6097,False
6101,6099,False
6101,6101,False
6101,6103,False
6101,6105,False
6101,6107,False
6101,6109,False
6101,6111,False
6101,6113,False
6101,6115,False
6103,6001,False
6103,6005,False
6103,6007,False
6103,6011,False
6103,6013,False
6103,6015,False
6103,6017,False
6103,6019,False
6103,6021,False
6103,6023,False
6103,6025,False
6103,6029,False
6103,6031,False
6103,6033,False
6103,6035,False
6103,6037,False
6103,6039,False
6103,6041,False
6103,6043,False
6103,6045,False
6103,6047,False
6103,6049,False
6103,6051,False
6103,6053,False
6103,6055,False
6103,6057,False
6103,6059,False
6103,6061,False
6103,6063,False
6103,6065,False
6103,6067,False
6103,6069,False
6103,6071,False
6103,6073,False
6103,6077,False
6103,6079,False
6103,6081,False
6103,6083,False
6103,6085,False
6103,6087,False
6103,6089,False
6103,6091,False
6103,6093,False
6103,6095,False
6103,6097,True
6103,6099,False
6103,6101,False
6103,6103,False
6103,6105,False
6103,6107,False
6103,6109,False
6103,6111,False
6103,6113,False
6103,6115,False
6105,6001,False
6105,6005,False
6105,6007,False
6105,6011,False
6105,6013,False
6105,6015,False
6105,6017,False
6105,6019,False
6105,6021,False
6105,6023,False
6105,6027,False
6105,6029,False
6105,6033,False
6105,6035,False
6105,6037,False
6105,6039,False
6105,6041,True
6105,6043,False
6105,6045,False
6105,6047,False
6105,6049,False
6105,6053,False
6105,6059,False
6105,6061,False
6105,6063,False
6105,6065,False
6105,6067,False
6105,6071,False
6105,6073,False
6105,6077,False
6105,6079,False
6105,6081,False
6105,6083,False
6105,6085,False
6105,6089,False
6105,6093,False
6105,6095,False
6105,6097,False
6105,6099,False
6105,6101,False
6105,6103,False
6105,6105,False
6105,6107,False
6105,6113,False
6105,6115,False
6107,6001,False
6107,6005,False
6107,6007,False
6107,6009,False
6107,6011,False
6107,6013,False
6107,6015,False
6107,6017,False
6107,6019,False
6107,6021,False
6107,6023,False
6107,6025,False
6107,6027,False
6107,6029,False
6107,6031,False
6107,6033,False
6107,6035,False
6107,6037,False
6107,6039,False
6107,6041,False
6107,6043,False
6107,6045,False
6107,6047,False
6107,6049,False
6107,6051,False
6107,6053,False
6107,6055,False
6107,6057,False
6107,6059,False
6107,6061,False
6107,6063,False
6107,6065,False
6107,6067,False
6107,6069,False
6107,6071,False
6107,6073,False
6107,6077,False
6107,6079,False
6107,6081,False
6107,6083,False
6107,6085,False
6107,6087,False
6107,6089,False
6107,6093,False
6107,6095,False
6107,6097,False
6107,6099,False
6107,6101,False
6107,6103,False
6107,6105,False
6107,6107,False
6107,6109,False
6107,6111,False
6107,6113,False
6107,6115,False
6109,6001,False
6109,6003,False
6109,6005,False
6109,6007,False
6109,6009,False
6109,6011,False
6109,6013,False
6109,6017,False
6109,6019,False
6109,6021,False
6109,6023,False
6109,6025,False
6109,6027,False
6109,6029,False
6109,6031,False
6109,6033,False
6109,6035,False
6109,6037,False
6109,6039,False
6109,6041,False
6109,6043,False
6109,6045,False
6109,6047,False
6109,6049,False
6109,6051,False
6109,6053,False
6109,6055,False
6109,6057,False
6109,6059,False
6109,6061,False
6109,6063,False
6109,6065,False
6109,6067,False
6109,6069,False
6109,6071,False
6109,6073,False
6109,6077,False
6109,6079,False
6109,6081,False
6109,6083,False
6109,6085,False
6109,6087,False
6109,6089,False
6109,6091,False
6109,6093,False
6109,6095,False
6109,6097,False
6109,6099,False
6109,6101,False
6109,6103,False
6109,6107,False
6109,6109,False
6109,6111,False
6109,6113,False
6109,6115,False
6111,6001,False
6111,6005,False
6111,6007,False
6111,6009,False
6111,6011,False
6111,6013,False
6111,6015,False
6111,6017,False
6111,6019,False
6111,6021,False
6111,6023,False
6111,6025,False
6111,6027,False
6111,6029,False
6111,6031,False
6111,6033,False
6111,6035,False
6111,6037,False
6111,6039,False
6111,6041,False
6111,6043,False
6111,6045,True
6111,6047,False
6111,6051,False
6111,6053,False
6111,6055,False
6111,6057,False
6111,6059,False
6111,6061,False
6111,6063,False
6111,6065,False
6111,6067,False
6111,6069,False
6111,6071,False
6111,6073,False
6111,6077,False
6111,6079,False
6111,6081,False
6111,6083,False
6111,6085,False
6111,6087,False
6111,6089,False
6111,6091,False
6111,6093,False
6111,6095,False
6111,6097,False
6111,6099,False
6111,6101,False
6111,6103,False
6111,6105,False
6111,6107,False
6111,6109,False
6111,6111,False
6111,6113,False
6111,6115,False
6113,6001,False
6113,6003,False
6113,6005,False
6113,6007,False
6113,6009,False
6113,6011,False
6113,6013,False
6113,6015,False
6113,6017,False
6113,6019,False
6113,6021,False
6113,6023,False
6113,6025,False
6113,6027,False
6113,6029,False
6113,6031,False
6113,6033,False
6113,6035,False
6113,6037,False
6113,6039,False
6113,6041,False
6113,6043,False
6113,6045,False
6113,6047,False
6113,6049,False
6113,6051,False
6113,6053,False
6113,6055,False
6113,6057,False
6113,6059,False
6113,6061,False
6113,6063,False
6113,6065,False
6113,6067,False
6113,6069,False
6113,6071,False
6113,6073,False
6113,6077,False
6113,6079,False
6113,6081,False
6113,6083,False
6113,6085,False
6113,6087,False
6113,6089,False
6113,6091,False
6113,6093,False
6113,6095,False
6113,6097,False
6113,6099,False
6113,6101,False
6113,6103,False
6113,6105,False
6113,6107,False
6113,6109,False
6113,6111,False
6113,6113,False
6113,6115,False
6115,6001,False
6115,6003,False
6115,6005,False
6115,6007,False
6115,6009,False
6115,6011,False
6115,6013,False
6115,6017,False
6115,6019,False
6115,6021,False
6115,6023,False
6115,6025,False
6115,6027,False
6115,6029,False
6115,6031,False
6115,6033,False
6115,6035,False
6115,6037,False
6115,6039,False
6115,6041,False
6115,6043,False
6115,6045,False
6115,6047,False
6115,6049,False
6115,6051,False
6115,6053,False
6115,6055,False
6115,6057,False
6115,6059,False
6115,6061,False
6115,6063,False
6115,6065,False
6115,6067,False
6115,6069,False
6115,6071,False
6115,6073,False
6115,6077,False
6115,6079,False
6115,6081,False
6115,6083,False
6115,6085,False
6115,6087,False
6115,6089,False
6115,6091,False
6115,6093,False
6115,6095,False
6115,6097,False
6115,6099,False
6115,6101,False
6115,6103,False
6115,6105,False
6115,6107,False
6115,6109,False
6115,6111,False
6115,6113,False
6115,6115,False
