geoid_o,geoid_d,visitor_flows,pop_flows,lat_o,lng_o,lat_d,lng_d,county_o,county_d,pop_o,pop_d,eigen_centrality_o,eigen_centrality_d,scaled_sci
6045,6115,3.076923076923077,68.23076923076924,39.4336238311982,-123.43155391611874,39.26900767275675,-121.35126271836052,Mendocino County,Yuba County,91361.0,81994.0,0.00057775175903098,0.0005533758662631511,33484
6055,6001,215.19780219780222,4487.758241758243,38.5064736594468,-122.33053320427236,37.650546842122445,-121.91788544949588,Napa County,Alameda County,137485.0,1680380.0,0.0020453417864052205,0.9999999999999999,26974
6055,6007,8.945054945054945,184.31868131868134,38.5064736594468,-122.33053320427236,39.66692936367094,-121.60067173183134,Napa County,Butte County,137485.0,210135.0,0.0020453417864052205,0.0011424085470853695,25807
6055,6011,5.384615384615385,115.17582417582419,38.5064736594468,-122.33053320427236,39.177573134127535,-122.23702845533448,Napa County,Colusa County,137485.0,21858.0,0.0020453417864052205,0.00017218528753112577,26089
6055,6013,265.43956043956047,5622.637362637363,38.5064736594468,-122.33053320427236,37.92341874155632,-121.95121244528308,Napa County,Contra Costa County,137485.0,1165986.0,0.0020453417864052205,0.12488765582971975,48687
6055,6021,1.7692307692307694,37.48351648351649,38.5064736594468,-122.33053320427236,39.59840476989015,-122.39220680724118,Napa County,Glenn County,137485.0,28896.0,0.0020453417864052205,0.0001331980874288246,24916
6055,6033,28.41758241758242,603.5824175824176,38.5064736594468,-122.33053320427236,39.09964534019901,-122.75318391622451,Napa County,Lake County,137485.0,68195.0,0.0020453417864052205,0.00032473769187069113,154227
6055,6041,132.32967032967034,2823.120879120879,38.5064736594468,-122.33053320427236,38.05518332680756,-122.74885854934313,Napa County,Marin County,137485.0,261282.0,0.0020453417864052205,0.004477864609808402,74162
6055,6045,16.043956043956044,353.7692307692308,38.5064736594468,-122.33053320427236,39.4336238311982,-123.43155391611874,Napa County,Mendocino County,137485.0,91361.0,0.0020453417864052205,0.00057775175903098,46274
6055,6055,11100.076923076924,234153.36263736265,38.5064736594468,-122.33053320427236,38.5064736594468,-122.33053320427236,Napa County,Napa County,137485.0,137485.0,0.0020453417864052205,0.0020453417864052205,2859401
6055,6067,96.04395604395606,2035.4945054945056,38.5064736594468,-122.33053320427236,38.44931480740672,-121.34424340677604,Napa County,Sacramento County,137485.0,1586465.0,0.0020453417864052205,0.25574990517625434,26637
6055,6081,82.61538461538463,1748.6263736263738,38.5064736594468,-122.33053320427236,37.43620973176126,-122.3556631985105,Napa County,San Mateo County,137485.0,762511.0,0.0020453417864052205,0.05845180422381311,26353
6055,6095,1014.1978021978023,21619.197802197803,38.5064736594468,-122.33053320427236,38.26691911759816,-121.9400068971127,Napa County,Solano County,137485.0,452698.0,0.0020453417864052205,0.009541123396942344,282188
6055,6097,373.2967032967033,7910.6923076923085,38.5064736594468,-122.33053320427236,38.525292574496746,-122.92254465472432,Napa County,Sonoma County,137485.0,488281.0,0.0020453417864052205,0.005417711644735741,139535
6055,6101,2.2527472527472527,46.769230769230774,38.5064736594468,-122.33053320427236,39.03452288404048,-121.69484234013284,Napa County,Sutter County,137485.0,99464.0,0.0020453417864052205,0.0006161336018141221,17568
6055,6113,38.41758241758242,820.6483516483518,38.5064736594468,-122.33053320427236,38.68664648089628,-121.90162045610802,Napa County,Yolo County,137485.0,216291.0,0.0020453417864052205,0.006949974513099759,42581
6055,6115,2.153846153846154,46.56043956043956,38.5064736594468,-122.33053320427236,39.26900767275675,-121.35126271836052,Napa County,Yuba County,137485.0,81994.0,0.0020453417864052205,0.0005533758662631511,18313
6067,6001,1543.9230769230771,23353.516483516487,38.44931480740672,-121.34424340677604,37.650546842122445,-121.91788544949588,Sacramento County,Alameda County,1586465.0,1680380.0,0.25574990517625434,0.9999999999999999,26711
6067,6007,379.0769230769231,5756.78021978022,38.44931480740672,-121.34424340677604,39.66692936367094,-121.60067173183134,Sacramento County,Butte County,1586465.0,210135.0,0.25574990517625434,0.0011424085470853695,39871
6067,6011,63.307692307692314,974.2087912087912,38.44931480740672,-121.34424340677604,39.177573134127535,-122.23702845533448,Sacramento County,Colusa County,1586465.0,21858.0,0.25574990517625434,0.00017218528753112577,46712
6067,6013,809.923076923077,12400.637362637364,38.44931480740672,-121.34424340677604,37.92341874155632,-121.95121244528308,Sacramento County,Contra Costa County,1586465.0,1165986.0,0.25574990517625434,0.12488765582971975,28453
6067,6021,44.549450549450555,688.8461538461539,38.44931480740672,-121.34424340677604,39.59840476989015,-122.39220680724118,Sacramento County,Glenn County,1586465.0,28896.0,0.25574990517625434,0.0001331980874288246,28439
6067,6033,55.75824175824176,856.6923076923077,38.44931480740672,-121.34424340677604,39.09964534019901,-122.75318391622451,Sacramento County,Lake County,1586465.0,68195.0,0.25574990517625434,0.00032473769187069113,24958
6067,6041,168.6703296703297,2600.5164835164837,38.44931480740672,-121.34424340677604,38.05518332680756,-122.74885854934313,Sacramento County,Marin County,1586465.0,261282.0,0.25574990517625434,0.004477864609808402,15651
6067,6045,87.95604395604396,1379.3406593406594,38.44931480740672,-121.34424340677604,39.4336238311982,-123.43155391611874,Sacramento County,Mendocino County,1586465.0,91361.0,0.25574990517625434,0.00057775175903098,19933
6067,6055,189.79120879120882,2921.120879120879,38.44931480740672,-121.34424340677604,38.5064736594468,-122.33053320427236,Sacramento County,Napa County,1586465.0,137485.0,0.25574990517625434,0.0020453417864052205,26637
6067,6067,184404.83516483518,2815132.252747253,38.44931480740672,-121.34424340677604,38.44931480740672,-121.34424340677604,Sacramento County,Sacramento County,1586465.0,1586465.0,0.25574990517625434,0.25574990517625434,358948
6067,6081,735.6703296703297,11357.67032967033,38.44931480740672,-121.34424340677604,37.43620973176126,-122.3556631985105,Sacramento County,San Mateo County,1586465.0,762511.0,0.25574990517625434,0.05845180422381311,18192
6067,6095,1352.6703296703297,20835.879120879123,38.44931480740672,-121.34424340677604,38.26691911759816,-121.9400068971127,Sacramento County,Solano County,1586465.0,452698.0,0.25574990517625434,0.009541123396942344,55287
6067,6097,348.2637362637363,5390.978021978022,38.44931480740672,-121.34424340677604,38.525292574496746,-122.92254465472432,Sacramento County,Sonoma County,1586465.0,488281.0,0.25574990517625434,0.005417711644735741,21002
6067,6101,341.91208791208794,5233.417582417583,38.44931480740672,-121.34424340677604,39.03452288404048,-121.69484234013284,Sacramento County,Sutter County,1586465.0,99464.0,0.25574990517625434,0.0006161336018141221,66641
6067,6113,3492.802197802198,53656.395604395606,38.44931480740672,-121.34424340677604,38.68664648089628,-121.90162045610802,Sacramento County,Yolo County,1586465.0,216291.0,0.25574990517625434,0.006949974513099759,126306
6067,6115,294.7692307692308,4561.802197802198,38.44931480740672,-121.34424340677604,39.26900767275675,-121.35126271836052,Sacramento County,Yuba County,1586465.0,81994.0,0.25574990517625434,0.0005533758662631511,81291
6081,6001,2164.824175824176,41438.0,37.43620973176126,-122.3556631985105,37.650546842122445,-121.91788544949588,San Mateo County,Alameda County,762511.0,1680380.0,0.05845180422381311,0.9999999999999999,55872
6081,6007,25.94505494505495,496.00000000000006,37.43620973176126,-122.3556631985105,39.66692936367094,-121.60067173183134,San Mateo County,Butte County,762511.0,210135.0,0.05845180422381311,0.0011424085470853695,10810
6081,6011,5.241758241758242,104.56043956043956,37.43620973176126,-122.3556631985105,39.177573134127535,-122.23702845533448,San Mateo County,Colusa County,762511.0,21858.0,0.05845180422381311,0.00017218528753112577,6482
6081,6013,658.4945054945056,12600.527472527474,37.43620973176126,-122.3556631985105,37.92341874155632,-121.95121244528308,San Mateo County,Contra Costa County,762511.0,1165986.0,0.05845180422381311,0.12488765582971975,45699
6081,6021,5.10989010989011,101.13186813186815,37.43620973176126,-122.3556631985105,39.59840476989015,-122.39220680724118,San Mateo County,Glenn County,762511.0,28896.0,0.05845180422381311,0.0001331980874288246,7071
6081,6033,22.373626373626376,436.24175824175825,37.43620973176126,-122.3556631985105,39.09964534019901,-122.75318391622451,San Mateo County,Lake County,762511.0,68195.0,0.05845180422381311,0.00032473769187069113,14403
6081,6041,238.73626373626377,4592.681318681319,37.43620973176126,-122.3556631985105,38.05518332680756,-122.74885854934313,San Mateo County,Marin County,762511.0,261282.0,0.05845180422381311,0.004477864609808402,50455
6081,6045,25.43956043956044,492.4945054945055,37.43620973176126,-122.3556631985105,39.4336238311982,-123.43155391611874,San Mateo County,Mendocino County,762511.0,91361.0,0.05845180422381311,0.00057775175903098,10781
6081,6055,112.01098901098902,2159.802197802198,37.43620973176126,-122.3556631985105,38.5064736594468,-122.33053320427236,San Mateo County,Napa County,762511.0,137485.0,0.05845180422381311,0.0020453417864052205,26353
6081,6067,281.61538461538464,5437.065934065935,37.43620973176126,-122.3556631985105,38.44931480740672,-121.34424340677604,San Mateo County,Sacramento County,762511.0,1586465.0,0.05845180422381311,0.25574990517625434,18192
6081,6081,70017.67032967033,1344601.7142857143,37.43620973176126,-122.3556631985105,37.43620973176126,-122.3556631985105,San Mateo County,San Mateo County,762511.0,762511.0,0.05845180422381311,0.05845180422381311,418997
6081,6095,215.31868131868134,4142.483516483517,37.43620973176126,-122.3556631985105,38.26691911759816,-121.9400068971127,San Mateo County,Solano County,762511.0,452698.0,0.05845180422381311,0.009541123396942344,31070
6081,6097,240.63736263736266,4636.824175824177,37.43620973176126,-122.3556631985105,38.525292574496746,-122.92254465472432,San Mateo County,Sonoma County,762511.0,488281.0,0.05845180422381311,0.005417711644735741,25433
6081,6101,2.6593406593406597,49.84615384615385,37.43620973176126,-122.3556631985105,39.03452288404048,-121.69484234013284,San Mateo County,Sutter County,762511.0,99464.0,0.05845180422381311,0.0006161336018141221,6418
6081,6113,89.7912087912088,1706.857142857143,37.43620973176126,-122.3556631985105,38.68664648089628,-121.90162045610802,San Mateo County,Yolo County,762511.0,216291.0,0.05845180422381311,0.006949974513099759,20941
6081,6115,5.351648351648352,105.52747252747254,37.43620973176126,-122.3556631985105,39.26900767275675,-121.35126271836052,San Mateo County,Yuba County,762511.0,81994.0,0.05845180422381311,0.0005533758662631511,6888
6095,6001,1666.7252747252749,26692.109890109892,38.26691911759816,-121.9400068971127,37.650546842122445,-121.91788544949588,Solano County,Alameda County,452698.0,1680380.0,0.009541123396942344,0.9999999999999999,49872
6095,6007,40.956043956043956,663.6483516483516,38.26691911759816,-121.9400068971127,39.66692936367094,-121.60067173183134,Solano County,Butte County,452698.0,210135.0,0.009541123396942344,0.0011424085470853695,24420
6095,6011,17.714285714285715,288.3406593406594,38.26691911759816,-121.9400068971127,39.177573134127535,-122.23702845533448,Solano County,Colusa County,452698.0,21858.0,0.009541123396942344,0.00017218528753112577,46450
6095,6013,2795.0659340659345,45045.26373626374,38.26691911759816,-121.9400068971127,37.92341874155632,-121.95121244528308,Solano County,Contra Costa County,452698.0,1165986.0,0.009541123396942344,0.12488765582971975,100733
6095,6021,7.802197802197803,126.7802197802198,38.26691911759816,-121.9400068971127,39.59840476989015,-122.39220680724118,Solano County,Glenn County,452698.0,28896.0,0.009541123396942344,0.0001331980874288246,25389
6095,6033,31.241758241758244,504.42857142857144,38.26691911759816,-121.9400068971127,39.09964534019901,-122.75318391622451,Solano County,Lake County,452698.0,68195.0,0.009541123396942344,0.00032473769187069113,44861
6095,6041,446.21978021978026,7200.725274725275,38.26691911759816,-121.9400068971127,38.05518332680756,-122.74885854934313,Solano County,Marin County,452698.0,261282.0,0.009541123396942344,0.004477864609808402,47905
6095,6045,34.69230769230769,564.8791208791209,38.26691911759816,-121.9400068971127,39.4336238311982,-123.43155391611874,Solano County,Mendocino County,452698.0,91361.0,0.009541123396942344,0.00057775175903098,19797
6095,6055,1685.5934065934068,27070.89010989011,38.26691911759816,-121.9400068971127,38.5064736594468,-122.33053320427236,Solano County,Napa County,452698.0,137485.0,0.009541123396942344,0.0020453417864052205,282188
6095,6067,982.1538461538462,15867.527472527474,38.26691911759816,-121.9400068971127,38.44931480740672,-121.34424340677604,Solano County,Sacramento County,452698.0,1586465.0,0.009541123396942344,0.25574990517625434,55287
6095,6081,464.9010989010989,7510.186813186814,38.26691911759816,-121.9400068971127,37.43620973176126,-122.3556631985105,Solano County,San Mateo County,452698.0,762511.0,0.009541123396942344,0.05845180422381311,31070
6095,6095,47031.956043956045,755414.4285714286,38.26691911759816,-121.9400068971127,38.26691911759816,-121.9400068971127,Solano County,Solano County,452698.0,452698.0,0.009541123396942344,0.009541123396942344,902504
6095,6097,456.87912087912093,7373.6263736263745,38.26691911759816,-121.9400068971127,38.525292574496746,-122.92254465472432,Solano County,Sonoma County,452698.0,488281.0,0.009541123396942344,0.005417711644735741,44067
6095,6101,20.30769230769231,326.51648351648356,38.26691911759816,-121.9400068971127,39.03452288404048,-121.69484234013284,Solano County,Sutter County,452698.0,99464.0,0.009541123396942344,0.0006161336018141221,26817
6095,6113,752.8351648351648,12132.417582417584,38.26691911759816,-121.9400068971127,38.68664648089628,-121.90162045610802,Solano County,Yolo County,452698.0,216291.0,0.009541123396942344,0.006949974513099759,110674
6095,6115,24.802197802197803,406.58241758241763,38.26691911759816,-121.9400068971127,39.26900767275675,-121.35126271836052,Solano County,Yuba County,452698.0,81994.0,0.009541123396942344,0.0005533758662631511,31077
6097,6001,508.20879120879124,10273.23076923077,38.525292574496746,-122.92254465472432,37.650546842122445,-121.91788544949588,Sonoma County,Alameda County,488281.0,1680380.0,0.005417711644735741,0.9999999999999999,22774
6097,6007,32.85714285714286,663.3296703296704,38.525292574496746,-122.92254465472432,39.66692936367094,-121.60067173183134,Sonoma County,Butte County,488281.0,210135.0,0.005417711644735741,0.0011424085470853695,29617
6097,6011,8.307692307692308,173.0769230769231,38.525292574496746,-122.92254465472432,39.177573134127535,-122.23702845533448,Sonoma County,Colusa County,488281.0,21858.0,0.005417711644735741,0.00017218528753112577,24285
6097,6013,293.1868131868132,5955.648351648352,38.525292574496746,-122.92254465472432,37.92341874155632,-121.95121244528308,Sonoma County,Contra Costa County,488281.0,1165986.0,0.005417711644735741,0.12488765582971975,27143
6097,6021,5.725274725274725,119.85714285714286,38.525292574496746,-122.92254465472432,39.59840476989015,-122.39220680724118,Sonoma County,Glenn County,488281.0,28896.0,0.005417711644735741,0.0001331980874288246,24001
6097,6033,122.3846153846154,2521.857142857143,38.525292574496746,-122.92254465472432,39.09964534019901,-122.75318391622451,Sonoma County,Lake County,488281.0,68195.0,0.005417711644735741,0.00032473769187069113,241264
6097,6041,1270.802197802198,26354.34065934066,38.525292574496746,-122.92254465472432,38.05518332680756,-122.74885854934313,Sonoma County,Marin County,488281.0,261282.0,0.005417711644735741,0.004477864609808402,195671
6097,6045,216.34065934065936,4487.054945054945,38.525292574496746,-122.92254465472432,39.4336238311982,-123.43155391611874,Sonoma County,Mendocino County,488281.0,91361.0,0.005417711644735741,0.00057775175903098,190460
6097,6055,479.10989010989016,9877.175824175825,38.525292574496746,-122.92254465472432,38.5064736594468,-122.33053320427236,Sonoma County,Napa County,488281.0,137485.0,0.005417711644735741,0.0020453417864052205,139535
6097,6067,191.81318681318683,3996.989010989011,38.525292574496746,-122.92254465472432,38.44931480740672,-121.34424340677604,Sonoma County,Sacramento County,488281.0,1586465.0,0.005417711644735741,0.25574990517625434,21002
6097,6081,269.0769230769231,5582.01098901099,38.525292574496746,-122.92254465472432,37.43620973176126,-122.3556631985105,Sonoma County,San Mateo County,488281.0,762511.0,0.005417711644735741,0.05845180422381311,25433
6097,6095,263.28571428571433,5430.527472527473,38.525292574496746,-122.92254465472432,38.26691911759816,-121.9400068971127,Sonoma County,Solano County,488281.0,452698.0,0.005417711644735741,0.009541123396942344,44067
6097,6097,46404.26373626374,953758.2197802198,38.525292574496746,-122.92254465472432,38.525292574496746,-122.92254465472432,Sonoma County,Sonoma County,488281.0,488281.0,0.005417711644735741,0.005417711644735741,1223089
6097,6101,6.32967032967033,133.989010989011,38.525292574496746,-122.92254465472432,39.03452288404048,-121.69484234013284,Sonoma County,Sutter County,488281.0,99464.0,0.005417711644735741,0.0006161336018141221,16177
6097,6113,54.13186813186814,1123.3736263736264,38.525292574496746,-122.92254465472432,38.68664648089628,-121.90162045610802,Sonoma County,Yolo County,488281.0,216291.0,0.005417711644735741,0.006949974513099759,27482
6097,6115,7.670329670329671,158.10989010989013,38.525292574496746,-122.92254465472432,39.26900767275675,-121.35126271836052,Sonoma County,Yuba County,488281.0,81994.0,0.005417711644735741,0.0005533758662631511,18486
6101,6001,50.00000000000001,799.8351648351648,39.03452288404048,-121.69484234013284,37.650546842122445,-121.91788544949588,Sutter County,Alameda County,99464.0,1680380.0,0.0006161336018141221,0.9999999999999999,8648
6101,6007,370.94505494505495,6093.681318681319,39.03452288404048,-121.69484234013284,39.66692936367094,-121.60067173183134,Sutter County,Butte County,99464.0,210135.0,0.0006161336018141221,0.0011424085470853695,286702
6101,6011,102.00000000000001,1666.4175824175825,39.03452288404048,-121.69484234013284,39.177573134127535,-122.23702845533448,Sutter County,Colusa County,99464.0,21858.0,0.0006161336018141221,0.00017218528753112577,673805
6101,6013,29.219780219780223,476.20879120879124,39.03452288404048,-121.69484234013284,37.92341874155632,-121.95121244528308,Sutter County,Contra Costa County,99464.0,1165986.0,0.0006161336018141221,0.12488765582971975,12802
6101,6021,13.571428571428573,223.01098901098902,39.03452288404048,-121.69484234013284,39.59840476989015,-122.39220680724118,Sutter County,Glenn County,99464.0,28896.0,0.0006161336018141221,0.0001331980874288246,162375
6101,6033,6.8901098901098905,113.04395604395606,39.03452288404048,-121.69484234013284,39.09964534019901,-122.75318391622451,Sutter County,Lake County,99464.0,68195.0,0.0006161336018141221,0.00032473769187069113,39813
6101,6041,5.021978021978023,82.54945054945055,39.03452288404048,-121.69484234013284,38.05518332680756,-122.74885854934313,Sutter County,Marin County,99464.0,261282.0,0.0006161336018141221,0.004477864609808402,6844
6101,6045,16.41758241758242,277.5934065934066,39.03452288404048,-121.69484234013284,39.4336238311982,-123.43155391611874,Sutter County,Mendocino County,99464.0,91361.0,0.0006161336018141221,0.00057775175903098,29932
6101,6055,10.08791208791209,165.46153846153848,39.03452288404048,-121.69484234013284,38.5064736594468,-122.33053320427236,Sutter County,Napa County,99464.0,137485.0,0.0006161336018141221,0.0020453417864052205,17568
6101,6067,601.0879120879122,9813.692307692309,39.03452288404048,-121.69484234013284,38.44931480740672,-121.34424340677604,Sutter County,Sacramento County,99464.0,1586465.0,0.0006161336018141221,0.25574990517625434,66641
6101,6081,18.67032967032967,308.94505494505495,39.03452288404048,-121.69484234013284,37.43620973176126,-122.3556631985105,Sutter County,San Mateo County,99464.0,762511.0,0.0006161336018141221,0.05845180422381311,6418
6101,6095,61.219780219780226,1009.6593406593407,39.03452288404048,-121.69484234013284,38.26691911759816,-121.9400068971127,Sutter County,Solano County,99464.0,452698.0,0.0006161336018141221,0.009541123396942344,26817
6101,6097,16.813186813186814,279.53846153846155,39.03452288404048,-121.69484234013284,38.525292574496746,-122.92254465472432,Sutter County,Sonoma County,99464.0,488281.0,0.0006161336018141221,0.005417711644735741,16177
6101,6101,9746.516483516485,159111.1098901099,39.03452288404048,-121.69484234013284,39.03452288404048,-121.69484234013284,Sutter County,Sutter County,99464.0,99464.0,0.0006161336018141221,0.0006161336018141221,3580802
6101,6113,168.34065934065936,2771.2747252747254,39.03452288404048,-121.69484234013284,38.68664648089628,-121.90162045610802,Sutter County,Yolo County,99464.0,216291.0,0.0006161336018141221,0.006949974513099759,89305
6101,6115,910.4175824175825,14866.769230769232,39.03452288404048,-121.69484234013284,39.26900767275675,-121.35126271836052,Sutter County,Yuba County,99464.0,81994.0,0.0006161336018141221,0.0005533758662631511,1654311
6113,6001,205.23076923076925,3527.725274725275,38.68664648089628,-121.90162045610802,37.650546842122445,-121.91788544949588,Yolo County,Alameda County,216291.0,1680380.0,0.006949974513099759,0.9999999999999999,26511
6113,6007,39.714285714285715,688.4065934065935,38.68664648089628,-121.90162045610802,39.66692936367094,-121.60067173183134,Yolo County,Butte County,216291.0,210135.0,0.006949974513099759,0.0011424085470853695,41478
6113,6011,56.02197802197803,968.4945054945056,38.68664648089628,-121.90162045610802,39.177573134127535,-122.23702845533448,Yolo County,Colusa County,216291.0,21858.0,0.006949974513099759,0.00017218528753112577,300388
6113,6013,156.40659340659343,2723.692307692308,38.68664648089628,-121.90162045610802,37.92341874155632,-121.95121244528308,Yolo County,Contra Costa County,216291.0,1165986.0,0.006949974513099759,0.12488765582971975,26458
6113,6021,8.56043956043956,148.3736263736264,38.68664648089628,-121.90162045610802,39.59840476989015,-122.39220680724118,Yolo County,Glenn County,216291.0,28896.0,0.006949974513099759,0.0001331980874288246,60353
6113,6033,7.967032967032968,139.2087912087912,38.68664648089628,-121.90162045610802,39.09964534019901,-122.75318391622451,Yolo County,Lake County,216291.0,68195.0,0.006949974513099759,0.00032473769187069113,29956
6113,6041,35.934065934065934,626.6703296703297,38.68664648089628,-121.90162045610802,38.05518332680756,-122.74885854934313,Yolo County,Marin County,216291.0,261282.0,0.006949974513099759,0.004477864609808402,22340
6113,6045,18.17582417582418,324.21978021978026,38.68664648089628,-121.90162045610802,39.4336238311982,-123.43155391611874,Yolo County,Mendocino County,216291.0,91361.0,0.006949974513099759,0.00057775175903098,27219
6113,6055,54.48351648351649,955.7362637362638,38.68664648089628,-121.90162045610802,38.5064736594468,-122.33053320427236,Yolo County,Napa County,216291.0,137485.0,0.006949974513099759,0.0020453417864052205,42581
6113,6067,3059.0659340659345,53242.52747252748,38.68664648089628,-121.90162045610802,38.44931480740672,-121.34424340677604,Yolo County,Sacramento County,216291.0,1586465.0,0.006949974513099759,0.25574990517625434,126306
6113,6081,99.03296703296704,1734.6043956043957,38.68664648089628,-121.90162045610802,37.43620973176126,-122.3556631985105,Yolo County,San Mateo County,216291.0,762511.0,0.006949974513099759,0.05845180422381311,20941
6113,6095,814.4175824175825,14207.615384615387,38.68664648089628,-121.90162045610802,38.26691911759816,-121.9400068971127,Yolo County,Solano County,216291.0,452698.0,0.006949974513099759,0.009541123396942344,110674
6113,6097,65.75824175824177,1153.912087912088,38.68664648089628,-121.90162045610802,38.525292574496746,-122.92254465472432,Yolo County,Sonoma County,216291.0,488281.0,0.006949974513099759,0.005417711644735741,27482
6113,6101,66.45054945054946,1163.1428571428573,38.68664648089628,-121.90162045610802,39.03452288404048,-121.69484234013284,Yolo County,Sutter County,216291.0,99464.0,0.006949974513099759,0.0006161336018141221,89305
6113,6113,20025.98901098901,346133.3626373627,38.68664648089628,-121.90162045610802,38.68664648089628,-121.90162045610802,Yolo County,Yolo County,216291.0,216291.0,0.006949974513099759,0.006949974513099759,1374296
6113,6115,30.560439560439562,537.945054945055,38.68664648089628,-121.90162045610802,39.26900767275675,-121.35126271836052,Yolo County,Yuba County,216291.0,81994.0,0.006949974513099759,0.0005533758662631511,67569
6115,6001,34.53846153846154,530.6483516483516,39.26900767275675,-121.35126271836052,37.650546842122445,-121.91788544949588,Yuba County,Alameda County,81994.0,1680380.0,0.0005533758662631511,0.9999999999999999,9190
6115,6007,227.5604395604396,3514.6813186813188,39.26900767275675,-121.35126271836052,39.66692936367094,-121.60067173183134,Yuba County,Butte County,81994.0,210135.0,0.0005533758662631511,0.0011424085470853695,232766
6115,6011,31.30769230769231,484.58241758241763,39.26900767275675,-121.35126271836052,39.177573134127535,-122.23702845533448,Yuba County,Colusa County,81994.0,21858.0,0.0005533758662631511,0.00017218528753112577,293311
6115,6013,22.626373626373628,348.010989010989,39.26900767275675,-121.35126271836052,37.92341874155632,-121.95121244528308,Yuba County,Contra Costa County,81994.0,1165986.0,0.0005533758662631511,0.12488765582971975,13544
6115,6021,6.43956043956044,98.30769230769232,39.26900767275675,-121.35126271836052,39.59840476989015,-122.39220680724118,Yuba County,Glenn County,81994.0,28896.0,0.0005533758662631511,0.0001331980874288246,124458
6115,6033,4.098901098901099,64.08791208791209,39.26900767275675,-121.35126271836052,39.09964534019901,-122.75318391622451,Yuba County,Lake County,81994.0,68195.0,0.0005533758662631511,0.00032473769187069113,48788
6115,6041,6.021978021978023,93.67032967032968,39.26900767275675,-121.35126271836052,38.05518332680756,-122.74885854934313,Yuba County,Marin County,81994.0,261282.0,0.0005533758662631511,0.004477864609808402,8113
6115,6045,17.43956043956044,276.8791208791209,39.26900767275675,-121.35126271836052,39.4336238311982,-123.43155391611874,Yuba County,Mendocino County,81994.0,91361.0,0.0005533758662631511,0.00057775175903098,33484
6115,6055,5.021978021978023,78.04395604395604,39.26900767275675,-121.35126271836052,38.5064736594468,-122.33053320427236,Yuba County,Napa County,81994.0,137485.0,0.0005533758662631511,0.0020453417864052205,18313
6115,6067,671.6373626373627,10380.406593406595,39.26900767275675,-121.35126271836052,38.44931480740672,-121.34424340677604,Yuba County,Sacramento County,81994.0,1586465.0,0.0005533758662631511,0.25574990517625434,81291
6115,6081,11.307692307692308,176.34065934065936,39.26900767275675,-121.35126271836052,37.43620973176126,-122.3556631985105,Yuba County,San Mateo County,81994.0,762511.0,0.0005533758662631511,0.05845180422381311,6888
6115,6095,55.81318681318682,872.868131868132,39.26900767275675,-121.35126271836052,38.26691911759816,-121.9400068971127,Yuba County,Solano County,81994.0,452698.0,0.0005533758662631511,0.009541123396942344,31077
6115,6097,10.571428571428573,167.60439560439562,39.26900767275675,-121.35126271836052,38.525292574496746,-122.92254465472432,Yuba County,Sonoma County,81994.0,488281.0,0.0005533758662631511,0.005417711644735741,18486
6115,6101,1505.8241758241759,23273.395604395606,39.26900767275675,-121.35126271836052,39.03452288404048,-121.69484234013284,Yuba County,Sutter County,81994.0,99464.0,0.0005533758662631511,0.0006161336018141221,1654311
6115,6113,126.65934065934067,1966.0219780219782,39.26900767275675,-121.35126271836052,38.68664648089628,-121.90162045610802,Yuba County,Yolo County,81994.0,216291.0,0.0005533758662631511,0.006949974513099759,67569
6115,6115,6550.890109890111,101031.51648351649,39.26900767275675,-121.35126271836052,39.26900767275675,-121.35126271836052,Yuba County,Yuba County,81994.0,81994.0,0.0005533758662631511,0.0005533758662631511,3018931
